Begin: 50, Num: 19, Intermediate: 69, Count: 0, Result: 69
Begin: 0, Num: -29, Intermediate: -29, Count: 1634, Result: 71
Begin: 71, Num: 17, Intermediate: 88, Count: 1634, Result: 88
Begin: 88, Num: 12, Intermediate: 100, Count: 1635, Result: 0
Begin: 0, Num: 13, Intermediate: 13, Count: 1635, Result: 13
Begin: 13, Num: -265, Intermediate: -252, Count: 1638, Result: 48
Begin: 48, Num: -111, Intermediate: -63, Count: 1639, Result: 37
Begin: 37, Num: 18, Intermediate: 55, Count: 1639, Result: 55
Begin: 55, Num: -455, Intermediate: -400, Count: 1644, Result: 0
Begin: 0, Num: 15, Intermediate: 15, Count: 1644, Result: 15
Begin: 15, Num: -63, Intermediate: -48, Count: 1645, Result: 52
Begin: 52, Num: -21, Intermediate: 31, Count: 1645, Result: 31
Begin: 31, Num: -454, Intermediate: -423, Count: 1650, Result: 77
Begin: 77, Num: 23, Intermediate: 100, Count: 1651, Result: 0
Begin: 0, Num: -16, Intermediate: -16, Count: 1651, Result: 84
Begin: 84, Num: -89, Intermediate: -5, Count: 1652, Result: 95
Begin: 95, Num: -95, Intermediate: 0, Count: 1652, Result: 0
Begin: 0, Num: 17, Intermediate: 17, Count: 1652, Result: 17
Begin: 17, Num: -517, Intermediate: -500, Count: 1658, Result: 0
Begin: 0, Num: 60, Intermediate: 60, Count: 1658, Result: 60
Begin: 60, Num: -6, Intermediate: 54, Count: 1658, Result: 54
Begin: 54, Num: -854, Intermediate: -800, Count: 1667, Result: 0
Begin: 0, Num: -35, Intermediate: -35, Count: 1667, Result: 65
Begin: 65, Num: 35, Intermediate: 100, Count: 1668, Result: 0
Begin: 0, Num: 23, Intermediate: 23, Count: 1668, Result: 23
Begin: 23, Num: -823, Intermediate: -800, Count: 1677, Result: 0
Begin: 0, Num: -36, Intermediate: -36, Count: 1677, Result: 64
Begin: 64, Num: -92, Intermediate: -28, Count: 1678, Result: 72
Begin: 72, Num: 38, Intermediate: 110, Count: 1679, Result: 10
Begin: 10, Num: 99, Intermediate: 109, Count: 1680, Result: 9
Begin: 9, Num: -37, Intermediate: -28, Count: 1681, Result: 72
Begin: 72, Num: 928, Intermediate: 1000, Count: 1691, Result: 0
Begin: 0, Num: -69, Intermediate: -69, Count: 1691, Result: 31
Begin: 31, Num: -31, Intermediate: 0, Count: 1691, Result: 0
Begin: 0, Num: -81, Intermediate: -81, Count: 1691, Result: 19
Begin: 19, Num: -79, Intermediate: -60, Count: 1692, Result: 40
Begin: 40, Num: -76, Intermediate: -36, Count: 1693, Result: 64
Begin: 64, Num: -87, Intermediate: -23, Count: 1694, Result: 77
Begin: 77, Num: -80, Intermediate: -3, Count: 1695, Result: 97
Begin: 97, Num: -97, Intermediate: 0, Count: 1695, Result: 0
Begin: 0, Num: 26, Intermediate: 26, Count: 1695, Result: 26
Begin: 26, Num: -276, Intermediate: -250, Count: 1698, Result: 50
Begin: 50, Num: -81, Intermediate: -31, Count: 1699, Result: 69
Begin: 69, Num: -69, Intermediate: 0, Count: 1699, Result: 0
Begin: 0, Num: 69, Intermediate: 69, Count: 1699, Result: 69
Begin: 69, Num: 17, Intermediate: 86, Count: 1699, Result: 86
Begin: 86, Num: -91, Intermediate: -5, Count: 1700, Result: 95
Begin: 95, Num: -87, Intermediate: 8, Count: 1700, Result: 8
Begin: 8, Num: 812, Intermediate: 820, Count: 1708, Result: 20
Begin: 20, Num: -20, Intermediate: 0, Count: 1708, Result: 0
Begin: 0, Num: -14, Intermediate: -14, Count: 1708, Result: 86
Begin: 86, Num: 14, Intermediate: 100, Count: 1709, Result: 0
Begin: 0, Num: -69, Intermediate: -69, Count: 1709, Result: 31
Begin: 31, Num: 9, Intermediate: 40, Count: 1709, Result: 40
Begin: 40, Num: -40, Intermediate: 0, Count: 1709, Result: 0
Begin: 0, Num: -8, Intermediate: -8, Count: 1709, Result: 92
Begin: 92, Num: -462, Intermediate: -370, Count: 1713, Result: 30
Begin: 30, Num: 62, Intermediate: 92, Count: 1713, Result: 92
Begin: 92, Num: -92, Intermediate: 0, Count: 1713, Result: 0
Begin: 0, Num: -92, Intermediate: -92, Count: 1713, Result: 8
Begin: 8, Num: 87, Intermediate: 95, Count: 1713, Result: 95
Begin: 95, Num: -69, Intermediate: 26, Count: 1713, Result: 26
Begin: 26, Num: 74, Intermediate: 100, Count: 1714, Result: 0
Begin: 0, Num: -92, Intermediate: -92, Count: 1714, Result: 8
Begin: 8, Num: 92, Intermediate: 100, Count: 1715, Result: 0
Begin: 0, Num: 893, Intermediate: 893, Count: 1723, Result: 93
Begin: 93, Num: -91, Intermediate: 2, Count: 1723, Result: 2
Begin: 2, Num: -86, Intermediate: -84, Count: 1724, Result: 16
Begin: 16, Num: -51, Intermediate: -35, Count: 1725, Result: 65
Begin: 65, Num: 91, Intermediate: 156, Count: 1726, Result: 56
Begin: 56, Num: 47, Intermediate: 103, Count: 1727, Result: 3
Begin: 3, Num: -48, Intermediate: -45, Count: 1728, Result: 55
Begin: 55, Num: -72, Intermediate: -17, Count: 1729, Result: 83
Begin: 83, Num: -360, Intermediate: -277, Count: 1732, Result: 23
Begin: 23, Num: -46, Intermediate: -23, Count: 1733, Result: 77
Begin: 77, Num: 823, Intermediate: 900, Count: 1742, Result: 0
Begin: 0, Num: -367, Intermediate: -367, Count: 1745, Result: 33
Begin: 33, Num: -33, Intermediate: 0, Count: 1745, Result: 0
Begin: 0, Num: 57, Intermediate: 57, Count: 1745, Result: 57
Begin: 57, Num: 879, Intermediate: 936, Count: 1754, Result: 36
Begin: 36, Num: 48, Intermediate: 84, Count: 1754, Result: 84
Begin: 84, Num: -38, Intermediate: 46, Count: 1754, Result: 46
Begin: 46, Num: 54, Intermediate: 100, Count: 1755, Result: 0
Begin: 0, Num: -30, Intermediate: -30, Count: 1755, Result: 70
Begin: 70, Num: 32, Intermediate: 102, Count: 1756, Result: 2
Begin: 2, Num: -791, Intermediate: -789, Count: 1764, Result: 11
Begin: 11, Num: 663, Intermediate: 674, Count: 1770, Result: 74
Begin: 74, Num: 26, Intermediate: 100, Count: 1771, Result: 0
Begin: 0, Num: -828, Intermediate: -828, Count: 1779, Result: 72
Begin: 72, Num: 26, Intermediate: 98, Count: 1779, Result: 98
Begin: 98, Num: -6, Intermediate: 92, Count: 1779, Result: 92
Begin: 92, Num: -92, Intermediate: 0, Count: 1779, Result: 0
Begin: 0, Num: 35, Intermediate: 35, Count: 1779, Result: 35
Begin: 35, Num: -53, Intermediate: -18, Count: 1780, Result: 82
Begin: 82, Num: -34, Intermediate: 48, Count: 1780, Result: 48
Begin: 48, Num: 41, Intermediate: 89, Count: 1780, Result: 89
Begin: 89, Num: -55, Intermediate: 34, Count: 1780, Result: 34
Begin: 34, Num: 266, Intermediate: 300, Count: 1783, Result: 0
Begin: 0, Num: -90, Intermediate: -90, Count: 1783, Result: 10
Begin: 10, Num: 89, Intermediate: 99, Count: 1783, Result: 99
Begin: 99, Num: -99, Intermediate: 0, Count: 1783, Result: 0
Begin: 0, Num: -38, Intermediate: -38, Count: 1783, Result: 62
Begin: 62, Num: 38, Intermediate: 100, Count: 1784, Result: 0
Begin: 0, Num: 95, Intermediate: 95, Count: 1784, Result: 95
Begin: 95, Num: -9, Intermediate: 86, Count: 1784, Result: 86
Begin: 86, Num: 163, Intermediate: 249, Count: 1786, Result: 49
Begin: 49, Num: -26, Intermediate: 23, Count: 1786, Result: 23
Begin: 23, Num: -23, Intermediate: 0, Count: 1786, Result: 0
Begin: 0, Num: -820, Intermediate: -820, Count: 1794, Result: 80
Begin: 80, Num: 20, Intermediate: 100, Count: 1795, Result: 0
Begin: 0, Num: 563, Intermediate: 563, Count: 1800, Result: 63
Begin: 63, Num: -64, Intermediate: -1, Count: 1801, Result: 99
Begin: 99, Num: -30, Intermediate: 69, Count: 1801, Result: 69
Begin: 69, Num: 48, Intermediate: 117, Count: 1802, Result: 17
Begin: 17, Num: -317, Intermediate: -300, Count: 1806, Result: 0
Begin: 0, Num: 58, Intermediate: 58, Count: 1806, Result: 58
Begin: 58, Num: -47, Intermediate: 11, Count: 1806, Result: 11
Begin: 11, Num: 89, Intermediate: 100, Count: 1807, Result: 0
Begin: 0, Num: -66, Intermediate: -66, Count: 1807, Result: 34
Begin: 34, Num: -90, Intermediate: -56, Count: 1808, Result: 44
Begin: 44, Num: 48, Intermediate: 92, Count: 1808, Result: 92
Begin: 92, Num: 5, Intermediate: 97, Count: 1808, Result: 97
Begin: 97, Num: -447, Intermediate: -350, Count: 1812, Result: 50
Begin: 50, Num: 37, Intermediate: 87, Count: 1812, Result: 87
Begin: 87, Num: 69, Intermediate: 156, Count: 1813, Result: 56
Begin: 56, Num: -68, Intermediate: -12, Count: 1814, Result: 88
Begin: 88, Num: 912, Intermediate: 1000, Count: 1824, Result: 0
Begin: 0, Num: 905, Intermediate: 905, Count: 1833, Result: 5
Begin: 5, Num: -78, Intermediate: -73, Count: 1834, Result: 27
Begin: 27, Num: -36, Intermediate: -9, Count: 1835, Result: 91
Begin: 91, Num: -91, Intermediate: 0, Count: 1835, Result: 0
Begin: 0, Num: -75, Intermediate: -75, Count: 1835, Result: 25
Begin: 25, Num: -25, Intermediate: 0, Count: 1835, Result: 0
Begin: 0, Num: -797, Intermediate: -797, Count: 1842, Result: 3
Begin: 3, Num: 77, Intermediate: 80, Count: 1842, Result: 80
Begin: 80, Num: 83, Intermediate: 163, Count: 1843, Result: 63
Begin: 63, Num: -90, Intermediate: -27, Count: 1844, Result: 73
Begin: 73, Num: 827, Intermediate: 900, Count: 1853, Result: 0
Begin: 0, Num: 64, Intermediate: 64, Count: 1853, Result: 64
Begin: 64, Num: 36, Intermediate: 100, Count: 1854, Result: 0
Begin: 0, Num: -18, Intermediate: -18, Count: 1854, Result: 82
Begin: 82, Num: 14, Intermediate: 96, Count: 1854, Result: 96
Begin: 96, Num: 64, Intermediate: 160, Count: 1855, Result: 60
Begin: 60, Num: -60, Intermediate: 0, Count: 1855, Result: 0
Begin: 0, Num: 364, Intermediate: 364, Count: 1858, Result: 64
Begin: 64, Num: -986, Intermediate: -922, Count: 1868, Result: 78
Begin: 78, Num: -78, Intermediate: 0, Count: 1868, Result: 0
Begin: 0, Num: -579, Intermediate: -579, Count: 1873, Result: 21
Begin: 21, Num: -43, Intermediate: -22, Count: 1874, Result: 78
Begin: 78, Num: 479, Intermediate: 557, Count: 1879, Result: 57
Begin: 57, Num: 43, Intermediate: 100, Count: 1880, Result: 0
Begin: 0, Num: 4, Intermediate: 4, Count: 1880, Result: 4
Begin: 4, Num: -96, Intermediate: -92, Count: 1881, Result: 8
Begin: 8, Num: 68, Intermediate: 76, Count: 1881, Result: 76
Begin: 76, Num: 171, Intermediate: 247, Count: 1883, Result: 47
Begin: 47, Num: 53, Intermediate: 100, Count: 1884, Result: 0
Begin: 0, Num: -946, Intermediate: -946, Count: 1893, Result: 54
Begin: 54, Num: 43, Intermediate: 97, Count: 1893, Result: 97
Begin: 97, Num: -997, Intermediate: -900, Count: 1903, Result: 0
Begin: 0, Num: -62, Intermediate: -62, Count: 1903, Result: 38
Begin: 38, Num: -38, Intermediate: 0, Count: 1903, Result: 0
Begin: 0, Num: 3, Intermediate: 3, Count: 1903, Result: 3
Begin: 3, Num: 777, Intermediate: 780, Count: 1910, Result: 80
Begin: 80, Num: -80, Intermediate: 0, Count: 1910, Result: 0
Begin: 0, Num: 61, Intermediate: 61, Count: 1910, Result: 61
Begin: 61, Num: 341, Intermediate: 402, Count: 1914, Result: 2
Begin: 2, Num: -39, Intermediate: -37, Count: 1915, Result: 63
Begin: 63, Num: -563, Intermediate: -500, Count: 1921, Result: 0
Begin: 0, Num: 118, Intermediate: 118, Count: 1922, Result: 18
Begin: 18, Num: 37, Intermediate: 55, Count: 1922, Result: 55
Begin: 55, Num: -47, Intermediate: 8, Count: 1922, Result: 8
Begin: 8, Num: 92, Intermediate: 100, Count: 1923, Result: 0
Begin: 0, Num: -21, Intermediate: -21, Count: 1923, Result: 79
Begin: 79, Num: -54, Intermediate: 25, Count: 1923, Result: 25
Begin: 25, Num: -76, Intermediate: -51, Count: 1924, Result: 49
Begin: 49, Num: -252, Intermediate: -203, Count: 1927, Result: 97
Begin: 97, Num: -997, Intermediate: -900, Count: 1937, Result: 0
Begin: 0, Num: 23, Intermediate: 23, Count: 1937, Result: 23
Begin: 23, Num: -1, Intermediate: 22, Count: 1937, Result: 22
Begin: 22, Num: -22, Intermediate: 0, Count: 1937, Result: 0
Begin: 0, Num: -73, Intermediate: -73, Count: 1937, Result: 27
Begin: 27, Num: -5, Intermediate: 22, Count: 1937, Result: 22
Begin: 22, Num: 478, Intermediate: 500, Count: 1942, Result: 0
Begin: 0, Num: 884, Intermediate: 884, Count: 1950, Result: 84
Begin: 84, Num: 16, Intermediate: 100, Count: 1951, Result: 0
Begin: 0, Num: -99, Intermediate: -99, Count: 1951, Result: 1
Begin: 1, Num: 71, Intermediate: 72, Count: 1951, Result: 72
Begin: 72, Num: 57, Intermediate: 129, Count: 1952, Result: 29
Begin: 29, Num: -28, Intermediate: 1, Count: 1952, Result: 1
Begin: 1, Num: -88, Intermediate: -87, Count: 1953, Result: 13
Begin: 13, Num: -93, Intermediate: -80, Count: 1954, Result: 20
Begin: 20, Num: -8, Intermediate: 12, Count: 1954, Result: 12
Begin: 12, Num: -5, Intermediate: 7, Count: 1954, Result: 7
Begin: 7, Num: 52, Intermediate: 59, Count: 1954, Result: 59
Begin: 59, Num: -59, Intermediate: 0, Count: 1954, Result: 0
Begin: 0, Num: -88, Intermediate: -88, Count: 1954, Result: 12
Begin: 12, Num: -55, Intermediate: -43, Count: 1955, Result: 57
Begin: 57, Num: 55, Intermediate: 112, Count: 1956, Result: 12
Begin: 12, Num: -12, Intermediate: 0, Count: 1956, Result: 0
Begin: 0, Num: -22, Intermediate: -22, Count: 1956, Result: 78
Begin: 78, Num: -74, Intermediate: 4, Count: 1956, Result: 4
Begin: 4, Num: -404, Intermediate: -400, Count: 1961, Result: 0
Begin: 0, Num: 61, Intermediate: 61, Count: 1961, Result: 61
Begin: 61, Num: -461, Intermediate: -400, Count: 1966, Result: 0
Begin: 0, Num: 236, Intermediate: 236, Count: 1968, Result: 36
Begin: 36, Num: -92, Intermediate: -56, Count: 1969, Result: 44
Begin: 44, Num: 28, Intermediate: 72, Count: 1969, Result: 72
Begin: 72, Num: -57, Intermediate: 15, Count: 1969, Result: 15
Begin: 15, Num: -42, Intermediate: -27, Count: 1970, Result: 73
Begin: 73, Num: 510, Intermediate: 583, Count: 1975, Result: 83
Begin: 83, Num: -80, Intermediate: 3, Count: 1975, Result: 3
Begin: 3, Num: 97, Intermediate: 100, Count: 1976, Result: 0
Begin: 0, Num: 79, Intermediate: 79, Count: 1976, Result: 79
Begin: 79, Num: 621, Intermediate: 700, Count: 1983, Result: 0
Begin: 0, Num: -45, Intermediate: -45, Count: 1983, Result: 55
Begin: 55, Num: 11, Intermediate: 66, Count: 1983, Result: 66
Begin: 66, Num: 98, Intermediate: 164, Count: 1984, Result: 64
Begin: 64, Num: -64, Intermediate: 0, Count: 1984, Result: 0
Begin: 0, Num: 979, Intermediate: 979, Count: 1993, Result: 79
Begin: 79, Num: 21, Intermediate: 100, Count: 1994, Result: 0
Begin: 0, Num: 21, Intermediate: 21, Count: 1994, Result: 21
Begin: 21, Num: 15, Intermediate: 36, Count: 1994, Result: 36
Begin: 36, Num: -94, Intermediate: -58, Count: 1995, Result: 42
Begin: 42, Num: 82, Intermediate: 124, Count: 1996, Result: 24
Begin: 24, Num: -24, Intermediate: 0, Count: 1996, Result: 0
Begin: 0, Num: -98, Intermediate: -98, Count: 1996, Result: 2
Begin: 2, Num: 98, Intermediate: 100, Count: 1997, Result: 0
Begin: 0, Num: -72, Intermediate: -72, Count: 1997, Result: 28
Begin: 28, Num: 72, Intermediate: 100, Count: 1998, Result: 0
Begin: 0, Num: 9, Intermediate: 9, Count: 1998, Result: 9
Begin: 9, Num: -9, Intermediate: 0, Count: 1998, Result: 0
Begin: 0, Num: 30, Intermediate: 30, Count: 1998, Result: 30
Begin: 30, Num: 9, Intermediate: 39, Count: 1998, Result: 39
Begin: 39, Num: -39, Intermediate: 0, Count: 1998, Result: 0
Begin: 0, Num: -669, Intermediate: -669, Count: 2004, Result: 31
Begin: 31, Num: 69, Intermediate: 100, Count: 2005, Result: 0
Begin: 0, Num: -84, Intermediate: -84, Count: 2005, Result: 16
Begin: 16, Num: 84, Intermediate: 100, Count: 2006, Result: 0
Begin: 0, Num: -87, Intermediate: -87, Count: 2006, Result: 13
Begin: 13, Num: 11, Intermediate: 24, Count: 2006, Result: 24
Begin: 24, Num: 76, Intermediate: 100, Count: 2007, Result: 0
Begin: 0, Num: -906, Intermediate: -906, Count: 2016, Result: 94
Begin: 94, Num: -421, Intermediate: -327, Count: 2020, Result: 73
Begin: 73, Num: 27, Intermediate: 100, Count: 2021, Result: 0
Begin: 0, Num: -655, Intermediate: -655, Count: 2027, Result: 45
Begin: 45, Num: -10, Intermediate: 35, Count: 2027, Result: 35
Begin: 35, Num: -35, Intermediate: 0, Count: 2027, Result: 0
Begin: 0, Num: -713, Intermediate: -713, Count: 2034, Result: 87
Begin: 87, Num: 69, Intermediate: 156, Count: 2035, Result: 56
Begin: 56, Num: 90, Intermediate: 146, Count: 2036, Result: 46
Begin: 46, Num: 54, Intermediate: 100, Count: 2037, Result: 0
Begin: 0, Num: 32, Intermediate: 32, Count: 2037, Result: 32
Begin: 32, Num: -32, Intermediate: 0, Count: 2037, Result: 0
Begin: 0, Num: -56, Intermediate: -56, Count: 2037, Result: 44
Begin: 44, Num: -211, Intermediate: -167, Count: 2039, Result: 33
Begin: 33, Num: -33, Intermediate: 0, Count: 2039, Result: 0
Begin: 0, Num: -3, Intermediate: -3, Count: 2039, Result: 97
Begin: 97, Num: 53, Intermediate: 150, Count: 2040, Result: 50
Begin: 50, Num: 11, Intermediate: 61, Count: 2040, Result: 61
Begin: 61, Num: -610, Intermediate: -549, Count: 2046, Result: 51
Begin: 51, Num: -38, Intermediate: 13, Count: 2046, Result: 13
Begin: 13, Num: -13, Intermediate: 0, Count: 2046, Result: 0
Begin: 0, Num: -29, Intermediate: -29, Count: 2046, Result: 71
Begin: 71, Num: 9, Intermediate: 80, Count: 2046, Result: 80
Begin: 80, Num: -80, Intermediate: 0, Count: 2046, Result: 0
Begin: 0, Num: -42, Intermediate: -42, Count: 2046, Result: 58
Begin: 58, Num: 45, Intermediate: 103, Count: 2047, Result: 3
Begin: 3, Num: -73, Intermediate: -70, Count: 2048, Result: 30
Begin: 30, Num: 423, Intermediate: 453, Count: 2052, Result: 53
Begin: 53, Num: -11, Intermediate: 42, Count: 2052, Result: 42
Begin: 42, Num: -10, Intermediate: 32, Count: 2052, Result: 32
Begin: 32, Num: -32, Intermediate: 0, Count: 2052, Result: 0
Begin: 0, Num: -95, Intermediate: -95, Count: 2052, Result: 5
Begin: 5, Num: 83, Intermediate: 88, Count: 2052, Result: 88
Begin: 88, Num: 12, Intermediate: 100, Count: 2053, Result: 0
Begin: 0, Num: 9, Intermediate: 9, Count: 2053, Result: 9
Begin: 9, Num: 92, Intermediate: 101, Count: 2054, Result: 1
Begin: 1, Num: 63, Intermediate: 64, Count: 2054, Result: 64
Begin: 64, Num: -74, Intermediate: -10, Count: 2055, Result: 90
Begin: 90, Num: 11, Intermediate: 101, Count: 2056, Result: 1
Begin: 1, Num: -31, Intermediate: -30, Count: 2057, Result: 70
Begin: 70, Num: -270, Intermediate: -200, Count: 2060, Result: 0
Begin: 0, Num: -164, Intermediate: -164, Count: 2061, Result: 36
Begin: 36, Num: 863, Intermediate: 899, Count: 2069, Result: 99
Begin: 99, Num: 62, Intermediate: 161, Count: 2070, Result: 61
Begin: 61, Num: -61, Intermediate: 0, Count: 2070, Result: 0
Begin: 0, Num: -886, Intermediate: -886, Count: 2078, Result: 14
Begin: 14, Num: 60, Intermediate: 74, Count: 2078, Result: 74
Begin: 74, Num: -35, Intermediate: 39, Count: 2078, Result: 39
Begin: 39, Num: -38, Intermediate: 1, Count: 2078, Result: 1
Begin: 1, Num: -316, Intermediate: -315, Count: 2082, Result: 85
Begin: 85, Num: 715, Intermediate: 800, Count: 2090, Result: 0
Begin: 0, Num: -15, Intermediate: -15, Count: 2090, Result: 85
Begin: 85, Num: -64, Intermediate: 21, Count: 2090, Result: 21
Begin: 21, Num: 79, Intermediate: 100, Count: 2091, Result: 0
Begin: 0, Num: -44, Intermediate: -44, Count: 2091, Result: 56
Begin: 56, Num: 26, Intermediate: 82, Count: 2091, Result: 82
Begin: 82, Num: -64, Intermediate: 18, Count: 2091, Result: 18
Begin: 18, Num: -95, Intermediate: -77, Count: 2092, Result: 23
Begin: 23, Num: -83, Intermediate: -60, Count: 2093, Result: 40
Begin: 40, Num: -185, Intermediate: -145, Count: 2095, Result: 55
Begin: 55, Num: 56, Intermediate: 111, Count: 2096, Result: 11
Begin: 11, Num: -94, Intermediate: -83, Count: 2097, Result: 17
Begin: 17, Num: 783, Intermediate: 800, Count: 2105, Result: 0
Begin: 0, Num: 372, Intermediate: 372, Count: 2108, Result: 72
Begin: 72, Num: -72, Intermediate: 0, Count: 2108, Result: 0
Begin: 0, Num: -11, Intermediate: -11, Count: 2108, Result: 89
Begin: 89, Num: -89, Intermediate: 0, Count: 2108, Result: 0
Begin: 0, Num: -757, Intermediate: -757, Count: 2115, Result: 43
Begin: 43, Num: -87, Intermediate: -44, Count: 2116, Result: 56
Begin: 56, Num: 44, Intermediate: 100, Count: 2117, Result: 0
Begin: 0, Num: -58, Intermediate: -58, Count: 2117, Result: 42
Begin: 42, Num: 90, Intermediate: 132, Count: 2118, Result: 32
Begin: 32, Num: -32, Intermediate: 0, Count: 2118, Result: 0
Begin: 0, Num: -28, Intermediate: -28, Count: 2118, Result: 72
Begin: 72, Num: 74, Intermediate: 146, Count: 2119, Result: 46
Begin: 46, Num: -42, Intermediate: 4, Count: 2119, Result: 4
Begin: 4, Num: -4, Intermediate: 0, Count: 2119, Result: 0
Begin: 0, Num: -971, Intermediate: -971, Count: 2128, Result: 29
Begin: 29, Num: 89, Intermediate: 118, Count: 2129, Result: 18
Begin: 18, Num: 982, Intermediate: 1000, Count: 2139, Result: 0
Begin: 0, Num: -71, Intermediate: -71, Count: 2139, Result: 29
